#       time       r = 30.000000       r = 60.000000       r = 90.000000
  28.5000000    3.1411805424e-03    4.2592588334e-01    4.2592871693e-01
  28.7500000    3.1875461717e-03    4.2596903601e-01    4.2597182838e-01
  29.0000000    3.2345790277e-03    4.2601124913e-01    4.2601400103e-01
  29.2500000    3.2822600610e-03    4.2605355742e-01    4.2605626951e-01
  29.5000000    3.3305887548e-03    4.2609592163e-01    4.2609859444e-01
  29.7500000    3.3795840592e-03    4.2613875332e-01    4.2614138727e-01
  30.0000000    3.4292635008e-03    4.2618115014e-01    4.2618374567e-01
  30.2500000    3.4781160224e-03    4.2622484909e-01    4.2622740667e-01
  30.5000000    3.5291705946e-03    4.2626720476e-01    4.2626972500e-01
  30.7500000    3.5822770018e-03    4.2630777027e-01    4.2631025382e-01
  31.0000000    3.6347626811e-03    4.2634999836e-01    4.2635244588e-01
  31.2500000    3.6865989385e-03    4.2639535872e-01    4.2639777076e-01
  31.5000000    3.7405485975e-03    4.2643777386e-01    4.2644015087e-01
  31.7500000    3.7952706765e-03    4.2647914991e-01    4.2648149226e-01
  32.0000000    3.8507892421e-03    4.2652169770e-01    4.2652400577e-01
  32.2500000    3.9071178765e-03    4.2656320297e-01    4.2656547716e-01
  32.5000000    3.9642653579e-03    4.2660584926e-01    4.2660809003e-01
  32.7500000    4.0222386404e-03    4.2664929457e-01    4.2665150241e-01
  33.0000000    4.0810407820e-03    4.2669202492e-01    4.2669420031e-01
  33.2500000    4.1406755215e-03    4.2673467876e-01    4.2673682212e-01
  33.5000000    4.2011505282e-03    4.2677727687e-01    4.2677938856e-01
  33.7500000    4.2624773284e-03    4.2681874342e-01    4.2682082380e-01
  34.0000000    4.3246740901e-03    4.2686120690e-01    4.2686325632e-01
  34.2500000    4.3877609560e-03    4.2690362350e-01    4.2690564237e-01
  34.5000000    4.4517507426e-03    4.2694602358e-01    4.2694801238e-01
  34.7500000    4.5166498987e-03    4.2698584832e-01    4.2698780759e-01
  35.0000000    4.5824638126e-03    4.2702836196e-01    4.2703029227e-01
  35.2500000    4.6491989807e-03    4.2707091227e-01    4.2707281416e-01
  35.5000000    4.7168632563e-03    4.2711350031e-01    4.2711537428e-01
  35.7500000    4.7854656261e-03    4.2715564163e-01    4.2715748812e-01
  36.0000000    4.8550163409e-03    4.2719829323e-01    4.2720011266e-01
  36.2500000    4.9255275092e-03    4.2723834114e-01    4.2724013392e-01
  36.5000000    4.9970140407e-03    4.2728096391e-01    4.2728273050e-01
  36.7500000    5.0694918189e-03    4.2732388033e-01    4.2732562120e-01
  37.0000000    5.1429761399e-03    4.2736630817e-01    4.2736802379e-01
  37.2500000    5.2174839323e-03    4.2740890812e-01    4.2741059890e-01
  37.5000000    5.2930302069e-03    4.2745119449e-01    4.2745286077e-01
  37.7500000    5.3696213487e-03    4.2749343293e-01    4.2749507500e-01
  38.0000000    5.4472610268e-03    4.2753564934e-01    4.2753726749e-01
  38.2500000    5.5259611123e-03    4.2757875063e-01    4.2758034518e-01
  38.5000000    5.6057391619e-03    4.2762099829e-01    4.2762256960e-01
  38.7500000    5.6866097418e-03    4.2766342853e-01    4.2766497695e-01
  39.0000000    5.7685852866e-03    4.2770570399e-01    4.2770722984e-01
  39.2500000    5.8516830795e-03    4.2774889384e-01    4.2775039743e-01
  39.5000000    5.9359229877e-03    4.2779109384e-01    4.2779257545e-01
  39.7500000    6.0213194266e-03    4.2783453066e-01    4.2783599059e-01
  40.0000000    6.1078829139e-03    4.2787649272e-01    4.2787793126e-01
