#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   9.7500000    9.0171373689e-21   -7.1697891023e-06   -2.4071186255e-21   -5.0367282156e-07   -1.2744455386e-21   -1.8733157882e-07   -1.2231469368e-21   -7.9492077530e-08   -2.3985465690e-22   -3.7111591915e-08
  10.0000000    8.8946368211e-21   -7.1605570777e-06   -1.8001152341e-21   -5.0297339849e-07   -5.6723705920e-22   -1.8700274476e-07   -2.5385316159e-23   -7.9349701240e-08   -3.1351923712e-22   -3.7052325045e-08
  10.2500000   -3.0528745259e-21   -7.1512865584e-06   -8.9686513364e-22   -5.0227463601e-07   -6.5577969907e-22   -1.8673591213e-07   -6.7571745856e-22   -7.9245234877e-08   -1.6018888992e-22   -3.7008014278e-08
  10.5000000    2.2559768389e-21   -7.1421071935e-06   -1.9990462607e-21   -5.0157654650e-07   -1.7309599417e-21   -1.8652658763e-07   -6.7832625313e-22   -7.9165009252e-08   -2.2052000008e-22   -3.6966161541e-08
  10.7500000    4.6772400439e-21   -7.1329695185e-06   -3.0446798522e-21   -5.0087914758e-07   -6.7666116691e-22   -1.8633521055e-07   -3.1229666954e-22   -7.9086891448e-08   -2.4987943818e-22   -3.6915077085e-08
  11.0000000   -1.6332261882e-22   -7.1234881994e-06   -2.3709561659e-21   -5.0018243325e-07   -2.2942326331e-21   -1.8611346511e-07   -6.0071619876e-22   -7.8995004129e-08   -8.8673385588e-23   -3.6851957544e-08
  11.2500000    3.3666765694e-21   -7.1134339264e-06   -3.8562444298e-21   -4.9948639767e-07   -5.2609392813e-22   -1.8583491504e-07   -4.7991324146e-22   -7.8883894976e-08   -2.6599681311e-22   -3.6783487394e-08
  11.5000000    6.5145374325e-21   -7.1032741446e-06   -3.1131142377e-21   -4.9879104730e-07   -7.8746493154e-22   -1.8550937194e-07   -5.2157633905e-22   -7.8753213190e-08   -4.6256267857e-22   -3.6718696715e-08
  11.7500000   -1.7046312483e-21   -7.0937560703e-06   -8.1239378037e-22   -4.9809635494e-07   -1.3295037382e-21   -1.8517355115e-07   -6.1941925359e-22   -7.8604804616e-08   -1.3395963507e-22   -3.6661349695e-08
  12.0000000    2.4342124527e-21   -7.0849343147e-06   -3.7602584306e-21   -4.9740230911e-07   -1.8930154075e-22   -1.8486669504e-07   -2.7402176111e-22   -7.8446620277e-08   -4.5384679215e-22   -3.6608458260e-08
  12.2500000    1.1635367471e-21   -7.0761165704e-06   -2.3817526969e-21   -4.9670893425e-07   -8.7991844088e-22   -1.8460807759e-07   -6.7695554948e-22   -7.8294698815e-08   -3.7175726581e-22   -3.6554658086e-08
  12.5000000    1.0978556281e-20   -7.0668095544e-06   -4.1004692375e-21   -4.9601625568e-07   -1.3887660491e-21   -1.8438912399e-07   -8.2849945280e-22   -7.8165662428e-08   -2.8146946781e-22   -3.6497080139e-08
  12.7500000    7.6529409826e-21   -7.0571476710e-06   -3.4749450642e-21   -4.9532423960e-07   -6.1962003164e-22   -1.8418175780e-07   -5.1984382803e-22   -7.8064793995e-08   -3.2784866620e-22   -3.6436640132e-08
  13.0000000    8.3415661502e-21   -7.0473512859e-06   -3.2025590782e-21   -4.9463286576e-07   -3.8259428972e-22   -1.8395543674e-07   -6.6886991033e-22   -7.7980843709e-08   -3.9918619931e-22   -3.6376015139e-08
  13.2500000   -2.7908200954e-21   -7.0374221653e-06   -3.2418376827e-21   -4.9394216987e-07   -1.1432951914e-21   -1.8369264288e-07   -8.2535151914e-22   -7.7892591786e-08   -2.6568738613e-22   -3.6316846737e-08
  13.5000000    8.1860297198e-22   -7.0274961554e-06   -3.4893965458e-21   -4.9325212873e-07   -1.3415939887e-21   -1.8339497852e-07   -3.8888170963e-22   -7.7782526820e-08   -3.9438081209e-22   -3.6258282675e-08
  13.7500000    4.8950290026e-21   -7.0178684156e-06   -3.4015639680e-21   -4.9256273988e-07   -1.2377849086e-21   -1.8307886141e-07   -3.8761983089e-22   -7.7647763276e-08   -3.4488432571e-22   -3.6197645270e-08
  14.0000000    2.1368837569e-22   -7.0084791208e-06   -3.3407858886e-21   -4.9187399442e-07   -1.4616419998e-21   -1.8276551631e-07   -4.9231203128e-22   -7.7500952236e-08   -2.1605760961e-22   -3.6132839004e-08
  14.2500000    1.3362667099e-21   -6.9989252484e-06   -1.3507320770e-21   -4.9118589407e-07   -7.4851819115e-22   -1.8247165365e-07   -3.9213653709e-22   -7.7360966456e-08   -8.8492456693e-23   -3.6064914407e-08
  14.5000000   -3.8265940077e-21   -6.9892166345e-06   -1.9493467893e-21   -4.9049847199e-07   -1.0527362735e-21   -1.8220432483e-07   -5.2310352750e-22   -7.7240382963e-08   -3.2364104623e-22   -3.5998578025e-08
  14.7500000   -2.3453125168e-21   -6.9799824195e-06   -2.3210656363e-21   -4.8981166958e-07   -1.0434844328e-21   -1.8196038639e-07   -1.8310647159e-22   -7.7138007945e-08   -3.7699380867e-22   -3.5939552572e-08
