#       time       r = 30.000000       r = 60.000000       r = 90.000000
  63.2000000    6.0481714356e-16    6.0481468105e-16    6.0481465871e-16
  63.6000000   -7.1139990895e-16   -7.1140352952e-16   -7.1140355103e-16
  64.0000000    2.8065984157e-16    2.8065375600e-16    2.8065373118e-16
  64.4000000    2.5156250538e-16    2.5155616339e-16    2.5155613774e-16
  64.8000000   -1.3680310646e-15   -1.3680363544e-15   -1.3680363759e-15
  65.2000000    2.0023186284e-15    2.0023157606e-15    2.0023157507e-15
  65.6000000   -3.4874703159e-15   -3.4874704093e-15   -3.4874704077e-15
  66.0000000    4.2674804420e-15    4.2674800722e-15    4.2674800805e-15
  66.4000000   -5.3654310833e-15   -5.3654322066e-15   -5.3654321827e-15
  66.8000000    5.2477742663e-15    5.2477733349e-15    5.2477733713e-15
  67.2000000   -5.5121176319e-15   -5.5121182656e-15   -5.5121182201e-15
  67.6000000    4.7074065726e-15    4.7074066181e-15    4.7074066859e-15
  68.0000000   -4.7052338917e-15   -4.7052321521e-15   -4.7052320479e-15
  68.4000000    3.8477979315e-15    3.8478010987e-15    3.8478012261e-15
  68.8000000   -3.6097355563e-15   -3.6097328059e-15   -3.6097326860e-15
  69.2000000    2.4410216228e-15    2.4410238380e-15    2.4410239463e-15
  69.6000000   -1.9623076276e-15   -1.9623054678e-15   -1.9623053685e-15
  70.0000000    7.0554763093e-16    7.0554856730e-16    7.0554865250e-16
  70.4000000   -3.1625739462e-16   -3.1625763533e-16   -3.1625758487e-16
  70.8000000   -7.8278045323e-16   -7.8278027208e-16   -7.8278022741e-16
  71.2000000    9.8147161534e-16    9.8147218113e-16    9.8147222331e-16
  71.6000000   -1.6921155242e-15   -1.6921170222e-15   -1.6921169916e-15
  72.0000000    1.8920397570e-15    1.8920357650e-15    1.8920357808e-15
  72.4000000   -2.6014495075e-15   -2.6014541562e-15   -2.6014540975e-15
  72.8000000    2.8302432825e-15    2.8302398406e-15    2.8302398911e-15
  73.2000000   -3.6815082446e-15   -3.6815094812e-15   -3.6815094365e-15
  73.6000000    3.8170263404e-15    3.8170279931e-15    3.8170279897e-15
  74.0000000   -4.4169262856e-15   -4.4169217146e-15   -4.4169216286e-15
  74.4000000    4.0105084500e-15    4.0105151369e-15    4.0105152354e-15
  74.8000000   -4.1331451955e-15   -4.1331371602e-15   -4.1331371379e-15
  75.2000000    3.3799653616e-15    3.3799732446e-15    3.3799732785e-15
  75.6000000   -3.0052679487e-15   -3.0052614958e-15   -3.0052614106e-15
  76.0000000    1.6959667051e-15    1.6959713588e-15    1.6959713803e-15
  76.4000000   -1.2354298186e-15   -1.2354260036e-15   -1.2354260268e-15
  76.8000000    1.5132128211e-16    1.5132612277e-16    1.5132609878e-16
  77.2000000    3.0482292132e-17    3.0487428097e-17    3.0487479382e-17
  77.6000000   -9.0696066476e-16   -9.0695651976e-16   -9.0695658179e-16
  78.0000000    9.8622632229e-16    9.8622895355e-16    9.8622892625e-16
  78.4000000   -1.4742342326e-15   -1.4742315402e-15   -1.4742316642e-15
  78.8000000    1.2868277497e-15    1.2868295778e-15    1.2868295240e-15
  79.2000000   -1.4863233565e-15   -1.4863231431e-15   -1.4863233077e-15
  79.6000000    7.5987286738e-16    7.5987204434e-16    7.5987184664e-16
  80.0000000   -5.8466406088e-16   -5.8466410059e-16   -5.8466426023e-16
  80.4000000   -5.0007137675e-16   -5.0006982496e-16   -5.0007005822e-16
  80.8000000    7.3679843341e-16    7.3680197374e-16    7.3680179507e-16
  81.2000000   -1.7163699313e-15   -1.7163657615e-15   -1.7163661296e-15
  81.6000000    1.8615965467e-15    1.8615997330e-15    1.8615995378e-15
  82.0000000   -2.4785852402e-15   -2.4785834609e-15   -2.4785838315e-15
  82.4000000    2.2659598931e-15    2.2659615442e-15    2.2659612786e-15
  82.8000000   -2.5752604101e-15   -2.5752576043e-15   -2.5752580708e-15
  83.2000000    1.9134074179e-15    1.9134124679e-15    1.9134121585e-15
  83.6000000   -1.9674484997e-15   -1.9674418888e-15   -1.9674422859e-15
  84.0000000    1.0346038191e-15    1.0346105540e-15    1.0346102298e-15
  84.4000000   -9.6020240545e-16   -9.6019732821e-16   -9.6019753253e-16
  84.8000000    1.5404855201e-16    1.5405342410e-16    1.5405311308e-16
  85.2000000   -1.3664292574e-16   -1.3663790476e-16   -1.3663795687e-16
  85.6000000   -5.6643940504e-16   -5.6643396302e-16   -5.6643403333e-16
  86.0000000    5.3031082354e-16    5.3031554343e-16    5.3031563442e-16
  86.4000000   -1.2185213643e-15   -1.2185161679e-15   -1.2185160629e-15
  86.8000000    8.2926756690e-16    8.2927286996e-16    8.2927303788e-16
  87.2000000   -1.2984134457e-15   -1.2984076149e-15   -1.2984073882e-15
  87.6000000    8.2500030756e-16    8.2500628229e-16    8.2500657842e-16
  88.0000000   -1.1344155661e-15   -1.1344096650e-15   -1.1344093490e-15
  88.4000000    5.5435745943e-16    5.5436305861e-16    5.5436348792e-16
  88.8000000   -7.5911940924e-16   -7.5911332036e-16   -7.5911283894e-16
  89.2000000    2.9873295957e-16    2.9873820225e-16    2.9873874901e-16
  89.6000000   -7.0597417737e-16   -7.0596953109e-16   -7.0596908359e-16
  90.0000000    8.9998351623e-17    9.0004508328e-17    9.0005098935e-17
  90.4000000   -3.8230286383e-16   -3.8229697844e-16   -3.8229638866e-16
  90.8000000   -3.4715094193e-16   -3.4714894263e-16   -3.4714827013e-16
  91.2000000    1.3406678091e-16    1.3406792491e-16    1.3406871652e-16
  91.6000000   -7.9915073557e-16   -7.9914703146e-16   -7.9914640446e-16
