#       time             L^2_Ham             L^2_Mom
 246.4000000                -nan                -nan
 247.2000000    7.6879315282e-02    4.4262808629e+02
 248.0000000                -nan                -nan
 248.8000000    7.8171400763e-02    4.0994343604e+02
 249.6000000                -nan                -nan
 250.4000000    7.9434782665e-02    4.0994343604e+02
 251.2000000                -nan                -nan
 252.0000000    7.9486811923e-02    4.0994343605e+02
 252.8000000                -nan                -nan
 253.6000000    7.8389742808e-02    4.4260500183e+02
 254.4000000                -nan                -nan
 255.2000000    7.6249170917e-02    4.4260500183e+02
 256.0000000                -nan                -nan
 256.8000000    7.1765180294e-02    4.4260500183e+02
 257.6000000                -nan                -nan
 258.4000000    6.7852158534e-02    4.4260500180e+02
 259.2000000                -nan                -nan
 260.0000000    6.4012466062e-02    4.4260500178e+02
 260.8000000                -nan                -nan
 261.6000000    6.1368219239e-02    4.4260500176e+02
 262.4000000                -nan                -nan
 263.2000000    5.9760701553e-02    4.4260500176e+02
 264.0000000                -nan                -nan
 264.8000000    5.9013139458e-02    4.4260500175e+02
 265.6000000                -nan                -nan
 266.4000000    1.7599712483e+01    4.4342682788e+02
 267.2000000                -nan                -nan
 268.0000000    1.7599707850e+01    4.4349425992e+02
 268.8000000                -nan                -nan
 269.6000000    1.7599701309e+01    4.4349425993e+02
 270.4000000                -nan                -nan
 271.2000000    1.7599694481e+01    5.3855263012e+02
 272.0000000                -nan                -nan
 272.8000000    1.7599688060e+01    5.3855263013e+02
 273.6000000                -nan                -nan
 274.4000000    1.1341623223e+02    4.9694828128e+02
 275.2000000    1.1341623200e+02                -nan
 276.0000000    2.1454849113e+02    4.3806425184e+02
 276.8000000    1.1341623157e+02                -nan
 277.6000000    2.1454849087e+02    4.3806425182e+02
 278.4000000    1.1341623118e+02                -nan
 279.2000000    2.1454849051e+02    4.3806425181e+02
 280.0000000    1.1341623071e+02                -nan
 280.8000000    1.8212033207e+02    1.6932505367e+02
 281.6000000    4.4255888531e-02                -nan
 282.4000000    1.8212033153e+02    1.7738781105e+02
 283.2000000    2.1724702083e+01    5.2647775748e+01
 284.0000000    1.8218884646e+02    2.1861985540e+02
 284.8000000    1.7348659081e+00    1.3870152239e+02
 285.6000000    4.1258577594e-02    2.7630571564e+02
 286.4000000    4.1031114314e-02    1.0784364406e+02
 287.2000000    9.1589457669e+01    2.9104588952e+02
 288.0000000    9.1589457567e+01    1.4147736379e+02
 288.8000000    9.1589457488e+01    2.3842345510e+02
 289.6000000    2.0386909687e+02    2.2044637352e+02
 290.4000000    9.1589457308e+01    2.3842345506e+02
 291.2000000    2.0386909678e+02    2.2044637346e+02
 292.0000000    4.0003715078e-02    2.2657670169e+02
 292.8000000    1.8213726003e+02    2.0557384370e+02
 293.6000000    3.9695611220e-02    2.2657702676e+02
 294.4000000    1.8773993447e+02    2.0898858964e+02
 295.2000000    4.5522555996e+01    2.2787139125e+02
 296.0000000    1.8773993447e+02    2.0416365154e+02
 296.8000000    4.5522556302e+01    2.2345455236e+02
 297.6000000    1.8773993451e+02    2.0416365145e+02
 298.4000000    4.5522556843e+01    2.2345455232e+02
 299.2000000    1.8773993464e+02    2.0416365139e+02
 300.0000000    4.5522557602e+01    2.2086633271e+02
 300.8000000    1.8773993482e+02    2.0132758504e+02
 301.6000000    4.5522558560e+01    2.1428986571e+02
 302.4000000    1.8773993499e+02    1.9427457004e+02
 303.2000000    4.5522559434e+01    2.1445686979e+02
 304.0000000    1.8773993518e+02    1.9427456996e+02
 304.8000000    4.5522560435e+01    2.1445686977e+02
 305.6000000    4.5522560985e+01    9.5771548012e+01
 306.4000000    4.5522561509e+01    9.5771548026e+01
 307.2000000    4.5522562072e+01    2.7180118672e+02
 308.0000000    4.5522562654e+01    2.7434370957e+02
 308.8000000    4.5522563259e+01    2.7434370957e+02
 309.6000000    4.5522563955e+01    2.7434370958e+02
 310.4000000    4.5522564660e+01    2.7434370959e+02
 311.2000000    6.5216615740e+01    2.7434370960e+02
 312.0000000    3.8546756112e+02    2.7434370963e+02
 312.8000000    3.8546756119e+02    2.7434370964e+02
 313.6000000    3.8546756126e+02    2.7434370964e+02
 314.4000000    3.8546756133e+02    2.7434370964e+02
 315.2000000    3.8546756142e+02    2.7434370965e+02
 316.0000000    3.8546756150e+02    2.7632992626e+02
 316.8000000    3.8709728672e+02    2.7956982922e+02
 317.6000000    3.8709728680e+02    2.7956982923e+02
 318.4000000    3.8709728687e+02    2.7957049857e+02
 319.2000000    3.8709728694e+02    2.7957072750e+02
 320.0000000    3.8709728701e+02    2.7957072751e+02
