#       time       r = 30.000000       r = 60.000000       r = 90.000000
  24.7500000   -1.2458604131e-08    1.4436401421e-06    1.4436564201e-06
  25.0000000   -1.2384278778e-08    1.4779811987e-06    1.4779972044e-06
  25.2500000   -1.2460971435e-08    1.4690168926e-06    1.4690328176e-06
  25.5000000   -1.2297151133e-08    1.5003291169e-06    1.5003453674e-06
  25.7500000   -1.2000708289e-08    1.5355905076e-06    1.5356077633e-06
  26.0000000   -1.1450553262e-08    1.5594016534e-06    1.5594208376e-06
  26.2500000   -1.0565394573e-08    1.5704681921e-06    1.5704902649e-06
  26.5000000   -9.5520807815e-09    1.5804210307e-06    1.5804467270e-06
  26.7500000   -8.6220373229e-09    1.5861217959e-06    1.5861515519e-06
  27.0000000   -7.9033011885e-09    1.5905159428e-06    1.5905500665e-06
  27.2500000   -7.5464861664e-09    1.6081440477e-06    1.6081828671e-06
  27.5000000   -7.5625418623e-09    1.5941550784e-06    1.5941987688e-06
  27.7500000   -7.0617229811e-09    1.5789993489e-06    1.5790474947e-06
  28.0000000   -5.5969430800e-09    1.5632674315e-06    1.5633187328e-06
  28.2500000   -3.6449522012e-09    1.5449928826e-06    1.5450453517e-06
  28.5000000   -1.7005782257e-09    1.5264616618e-06    1.5265132168e-06
  28.7500000   -1.7269580642e-10    1.5077370845e-06    1.5077861021e-06
  29.0000000    9.5033096805e-10    1.4879131487e-06    1.4879586053e-06
  29.2500000    1.9625940932e-09    1.4675834402e-06    1.4676246342e-06
  29.5000000    2.9405534108e-09    1.4490369441e-06    1.4490730772e-06
  29.7500000    3.7846004723e-09    1.4380629140e-06    1.4380928583e-06
  30.0000000    4.6227576547e-09    1.4092880972e-06    1.4093105187e-06
  30.2500000    5.3500529913e-09    1.2323337092e-06    1.2323474959e-06
  30.5000000    5.7736577382e-09    1.2024849625e-06    1.2024896992e-06
  30.7500000    6.1777656543e-09    1.1739076044e-06    1.1739037673e-06
  31.0000000    6.5547361146e-09    1.1508910940e-06    1.1508798065e-06
