#       time       r = 30.000000       r = 60.000000       r = 90.000000
  31.7500000    3.1144892212e-08   -1.9956108280e-11    1.9157606395e-28
  32.0000000    1.1752019966e-08   -1.8876440459e-11   -2.7683441663e-28
  32.2500000   -1.6882128106e-08   -1.9992090345e-11   -5.7788020431e-28
  32.5000000   -2.6547292321e-08   -1.0856171102e-11   -5.7164534256e-28
  32.7500000   -1.2579782733e-08    1.5378815218e-11   -5.0951269289e-28
  33.0000000    5.0908033233e-09    5.4028747037e-11   -7.8645802697e-28
  33.2500000    8.9204344683e-09    9.1509259417e-11   -1.5055798233e-27
  33.5000000    2.1074464244e-09    1.1468580806e-10   -2.3451242925e-27
  33.7500000   -9.2629855362e-09    1.1958231270e-10   -2.8562906417e-27
  34.0000000   -1.9189366657e-08    1.1275743943e-10   -2.7316586184e-27
  34.2500000   -2.9478697589e-08    1.0512948422e-10   -1.8561898068e-27
  34.5000000   -4.2232590465e-08    1.0403371652e-10   -3.6639888141e-28
  34.7500000   -5.6109246537e-08    1.0943459767e-10    1.2496963876e-27
  35.0000000   -6.1618385037e-08    1.1561259693e-10    2.3090749895e-27
  35.2500000   -4.4279916337e-08    1.1560745109e-10    2.3612953176e-27
  35.5000000   -1.2980342170e-08    1.0523495452e-10    1.5930022469e-27
  35.7500000    3.7666095030e-09    8.5094872637e-11    7.3440034093e-28
  36.0000000    4.4831056394e-09    6.0135343459e-11    2.1489436745e-28
  36.2500000    1.0400120208e-08    3.6863443815e-11   -3.3365166988e-29
  36.5000000    1.9087574116e-08    1.9399907286e-11    5.0739896814e-28
  36.7500000    1.8123331713e-08    6.9502402828e-12    2.1897537356e-28
  37.0000000    1.0482010892e-08   -5.1129700899e-12   -6.5670037100e-27
  37.2500000    7.6730770282e-09   -2.1187778042e-11   -1.0521680966e-26
  37.5000000    1.8954437561e-08   -4.1815489464e-11    8.9772284216e-27
  37.7500000    3.4307345426e-08   -6.3499073982e-11    8.5334387342e-27
  38.0000000    3.4215328947e-08   -8.1623622854e-11   -4.3837661443e-26
  38.2500000    2.1408939564e-08   -9.3436567422e-11    2.9866594581e-26
  38.5000000    9.6165841064e-09   -9.8704172441e-11    1.2792092695e-25
  38.7500000    1.1083222048e-09   -9.8476120146e-11   -4.9927511242e-25
  39.0000000   -7.7909056304e-09   -9.4040955188e-11   -1.3098852315e-24
  39.2500000   -1.4896792332e-08   -8.7111010779e-11   -4.8808182920e-25
  39.5000000   -1.8847834068e-08   -8.0223612140e-11   -3.0917499734e-24
  39.7500000   -1.8360944803e-08   -7.5908756105e-11   -2.6141215216e-23
  40.0000000   -1.5536696241e-08   -7.4808983886e-11   -7.9782094633e-23
  40.2500000   -9.0341175798e-09   -7.4574594336e-11   -1.3328771360e-22
  40.5000000   -5.7390735370e-10   -7.0993576767e-11   -1.4690943908e-22
  40.7500000    3.3936402265e-09   -6.0818868021e-11   -2.3608806457e-22
  41.0000000    3.4274952103e-10   -4.4236745431e-11   -6.7647594260e-22
  41.2500000   -2.7446337417e-09   -2.5237343301e-11   -1.3807496806e-21
  41.5000000    3.1959526697e-09   -9.6898245235e-12   -1.7261592294e-21
  41.7500000    1.4509002754e-08   -2.2865097377e-12   -1.7436698760e-21
  42.0000000    2.0732498402e-08   -4.0182878772e-12   -2.2896686203e-21
  42.2500000    1.5480667975e-08   -1.1523147099e-11   -2.3453227072e-21
  42.5000000    8.4345439260e-09   -1.8674630071e-11    6.7818480752e-22
  42.7500000    1.0015176359e-08   -1.9528058334e-11    4.5726268483e-21
  43.0000000    1.4992751927e-08   -1.0988293613e-11    2.5267098223e-21
  43.2500000    1.2616825000e-08    6.1523416614e-12   -2.3189135899e-21
  43.5000000    9.7210455012e-10    2.8105073130e-11    1.0450726723e-20
  43.7500000   -1.0732798379e-08    5.0146872634e-11    5.1107370621e-20
  44.0000000   -1.2475792602e-08    6.8615735262e-11    7.9156612051e-20
  44.2500000   -5.8494331565e-09    8.1851908076e-11    3.0199777213e-20
  44.5000000    9.4192640217e-10    8.9851528717e-11   -6.7681270270e-20
  44.7500000   -7.6390570238e-10    9.3148313055e-11   -5.7757525851e-20
  45.0000000   -3.8553123012e-09    9.1740241249e-11    1.2470702479e-19
  45.2500000    2.2553068788e-09    8.4706221570e-11    1.9085593654e-19
  45.5000000    7.4935756954e-09    7.0751635783e-11   -3.0588273546e-19
  45.7500000    5.1560110869e-07    4.9402270256e-11   -1.3115620665e-18
  46.0000000    5.0069591196e-07    2.2038043938e-11   -2.0327213024e-18
  46.2500000    5.2309542428e-07   -8.1690931522e-12   -1.9136798899e-18
  46.5000000    5.3483280515e-07   -3.7665244610e-11   -2.0070579791e-18
  46.7500000    5.4991531210e-07   -6.4336444827e-11   -4.5854096932e-18
  47.0000000    5.4523489560e-07   -8.8167170770e-11   -1.0428510409e-17
  47.2500000    5.5315139478e-07   -1.0992644125e-10   -1.6878180222e-17
  47.5000000    5.4588114391e-07   -1.2887933214e-10   -2.0425085667e-17
  47.7500000    9.9936879547e-08   -1.4177719128e-10   -2.2317201520e-17
  48.0000000    1.2159524897e-07   -1.4458223168e-10   -2.9842865433e-17
  48.2500000   -2.3424310066e-08   -1.3582456867e-10   -4.8895544208e-17
  48.5000000   -2.4518118252e-08   -1.1851158993e-10   -7.5015589433e-17
  48.7500000   -7.1192613686e-08   -9.8403127571e-11   -9.5752699125e-17
  49.0000000   -7.1091543016e-08   -7.9820320224e-11   -1.0492703119e-16
  49.2500000   -6.6690657906e-08   -6.2754993400e-11   -1.1148517860e-16
  49.5000000   -3.2546235094e-08   -4.4035768853e-11   -1.2905026441e-16
  49.7500000   -4.4673926688e-08   -2.1441859757e-11   -1.5800803105e-16
  50.0000000   -3.9269965540e-08    3.2097956085e-12   -1.8316523204e-16
  50.2500000   -2.5262530188e-08    2.4939689917e-11   -1.8543262047e-16
  50.5000000   -4.7424656925e-08    3.9569789498e-11   -1.4567373714e-16
  50.7500000   -5.9797793863e-08    4.7119684056e-11   -4.4482863947e-17
  51.0000000   -6.6486390408e-08    5.1655420708e-11    1.1412210494e-16
  51.2500000   -4.8653915815e-08    5.7751506610e-11    2.7664758772e-16
  51.5000000   -1.4842746323e-08    6.6446299019e-11    3.8963563238e-16
  51.7500000    2.4494992265e-09    7.3860157211e-11    5.1635061249e-16
  52.0000000    2.5765961053e-08    7.3605528945e-11    8.4830085135e-16
  52.2500000    6.9746087358e-08    6.1370476885e-11    1.4956301484e-15
  52.5000000    7.2540803021e-08    3.8478188065e-11    2.2663803011e-15
  52.7500000    2.5620975584e-08    1.1847737322e-11    2.7889697428e-15
  53.0000000   -6.7858445777e-09   -9.8030393909e-12    2.9496247896e-15
  53.2500000    1.5783492764e-08   -2.1103987647e-11    3.1317567205e-15
  53.5000000    4.5561008518e-08   -2.3173144761e-11    3.8747566741e-15
  53.7500000    6.8609443005e-08   -2.2678571300e-11    5.2488705829e-15
  54.0000000    8.1975315834e-08   -2.7332143146e-11    6.6303599062e-15
  54.2500000    8.9640498705e-08   -4.0581658190e-11    7.1858727526e-15
  54.5000000    6.8850335302e-08   -5.8912658772e-11    6.6751482306e-15
  54.7500000    3.9135803801e-08   -7.3714960489e-11    5.8267506537e-15
  55.0000000    2.5155576099e-08   -7.6680043839e-11    5.8012701192e-15
  55.2500000    2.7814049259e-09   -6.5050998847e-11    7.0299106142e-15
  55.5000000    6.8156440360e-09   -4.3012455298e-11    8.4964407773e-15
  55.7500000    3.4000037410e-08   -1.8503864550e-11    8.4176414552e-15
  56.0000000    6.2321505338e-08    1.7010404021e-12    5.9611162896e-15
  56.2500000    6.8566858677e-08    1.4884035697e-11    2.3483680502e-15
  56.5000000    4.8034495379e-08    2.1822129027e-11    5.3061894193e-17
  56.7500000    1.1986215805e-08    2.4429979684e-11    6.3486549572e-16
  57.0000000   -5.6103473648e-09    2.4145750260e-11    3.1294654428e-15
  57.2500000   -2.1804489097e-08    2.1976350559e-11    4.5756021855e-15
  57.5000000   -5.3443371804e-08    1.9175910179e-11    2.6385160821e-15
  57.7500000   -4.4786948770e-08    1.7300903233e-11   -1.6065002031e-15
  58.0000000   -3.5905902783e-08    1.7611481631e-11   -3.6450225255e-15
  58.2500000   -8.8490429018e-09    2.0665126642e-11    5.3070013771e-16
  58.5000000    1.1877515793e-08    2.6498462413e-11    9.6793301419e-15
  58.7500000   -4.0255579124e-09    3.4870769050e-11    1.7513205370e-14
  59.0000000   -1.1522644020e-08    4.4970187394e-11    1.9222483061e-14
  59.2500000   -5.3441520155e-09    5.4847404770e-11    1.7562738042e-14
  59.5000000    2.7291736793e-08    6.1525872842e-11    2.0506414674e-14
  59.7500000    5.8777160301e-08    6.2310493739e-11    3.2025748112e-14
  60.0000000    6.5884398318e-08    5.6549175285e-11    4.6791427099e-14
  60.2500000    8.6294394092e-08    4.6256269138e-11    5.5625171434e-14
  60.5000000    8.0297354974e-08    3.4681904378e-11    5.5478429788e-14
  60.7500000    1.2696161739e-07    2.3797668415e-11    5.2190503833e-14
  61.0000000    1.8009551390e-07    1.2968205592e-11    5.3235101840e-14
  61.2500000   -6.5303513697e-08    1.8500113191e-13    5.9436889900e-14
  61.5000000   -1.0623627188e-07   -1.5276367763e-11    6.4916207400e-14
  61.7500000   -1.0581516242e-07   -3.1496784810e-11    6.3985620405e-14
  62.0000000   -1.3105443367e-07   -4.5343315875e-11    5.5869947059e-14
  62.2500000    2.1198564119e-08   -5.5226982290e-11    4.2464123939e-14
  62.5000000    2.1743335421e-08   -6.2209881685e-11    2.4670448306e-14
  62.7500000   -3.1339978978e-09   -6.8195992781e-11    4.2456935012e-15
  63.0000000   -9.6115588068e-09   -7.3142174507e-11   -1.2546384858e-14
  63.2500000   -1.8019666344e-09   -7.4402136033e-11   -1.9373948919e-14
  63.5000000   -5.7169980050e-08   -6.9101900706e-11   -2.0729689547e-14
  63.7500000   -7.2319028535e-08   -5.7220437735e-11   -3.3007218308e-14
  64.0000000   -6.9806779247e-08   -4.2283837453e-11   -6.7421716077e-14
  64.2500000   -8.3060761731e-08   -2.8995412472e-11   -1.1212433619e-13
  64.5000000   -7.3274956206e-08   -2.0053277962e-11   -1.3861145674e-13
  64.7500000   -5.4398777968e-08   -1.4894867812e-11   -1.3082186795e-13
  65.0000000   -2.4849706848e-08   -1.1006497745e-11   -1.0504546244e-13
  65.2500000    4.9930979563e-09   -6.1695640488e-12   -9.5015944641e-14
  65.5000000    5.9636732999e-08    2.8324188481e-13   -1.1562367139e-13
  65.7500000    8.9708247405e-08    7.6863067226e-12   -1.4547568856e-13
  66.0000000    8.0184463575e-08    1.4886774161e-11   -1.4953688529e-13
  66.2500000    4.3390692281e-08    2.0860072805e-11   -1.1729167361e-13
  66.5000000    5.7103629086e-08    2.5018819662e-11   -7.2775858183e-14
  66.7500000    1.0365676523e-07    2.7480227011e-11   -4.5795109334e-14
  67.0000000    1.5168930542e-07    2.9165137886e-11   -3.9620890279e-14
  67.2500000    1.9359817340e-07    3.1318688783e-11   -3.1772231471e-14
  67.5000000    1.9772785258e-07    3.4535962287e-11   -2.1209750592e-15
  67.7500000    1.7356082485e-07    3.8130490666e-11    4.6034611123e-14
  68.0000000    1.4868029029e-07    4.0627137215e-11    9.0271525660e-14
