#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
  10.7500000    1.7011264204e-04    1.0365835673e-20    1.7521774558e-05   -1.8341123021e-22    7.3967537411e-06    7.5859221831e-23    3.4569103859e-06    1.2333747922e-22    1.7340989328e-06   -6.8884739048e-25
  11.0000000    1.6984153988e-04    8.6177070867e-21    1.7491326875e-05   -1.0382322590e-23    7.3831719005e-06    8.2053201069e-23    3.4500279232e-06    7.7618340821e-23    1.7304682184e-06    5.6248246178e-24
  11.2500000    1.6957319099e-04    6.6114174129e-21    1.7460887784e-05    2.6419352892e-22    7.3696670666e-06    1.1868651510e-22    3.4431701518e-06    8.9428135115e-23    1.7268506343e-06    5.6178514317e-24
  11.5000000    1.6930687959e-04    7.4676857147e-21    1.7430457229e-05    2.0453528569e-22    7.3561462554e-06    3.5560308943e-23    3.4363604104e-06    7.3922322903e-23    1.7232225968e-06    8.2770480878e-24
  11.7500000    1.6904159362e-04    6.9917315300e-21    1.7400034956e-05   -9.7537544218e-24    7.3425309832e-06    6.8112661539e-23    3.4296084473e-06    2.2967910582e-23    1.7195722385e-06    7.6463403809e-24
  12.0000000    1.6877848105e-04    5.9153738941e-21    1.7369620757e-05    2.6672055445e-22    7.3288217810e-06    1.2672358102e-22    3.4228952579e-06    1.0244424289e-22    1.7158987904e-06    8.2663613891e-24
  12.2500000    1.6851817456e-04    6.2763433432e-21    1.7339214534e-05    1.0970989445e-22    7.3150956738e-06    1.2917075038e-22    3.4161727295e-06    4.5579132124e-23    1.7122093472e-06   -1.7871669689e-23
  12.5000000    1.6825683064e-04    8.3968374314e-21    1.7308816163e-05    1.6399215158e-22    7.3014379063e-06    8.2571473706e-23    3.4093942343e-06    9.9228102343e-23    1.7085171112e-06   -3.2810361924e-24
  12.7500000    1.6798900634e-04    7.0804692519e-21    1.7278425537e-05    3.1406410603e-23    7.2878734530e-06    6.5990089991e-23    3.4025518661e-06    9.0648496762e-23    1.7048374659e-06    6.8662292245e-24
  13.0000000    1.6771416817e-04    1.1117622852e-20    1.7248042347e-05    2.7847943787e-23    7.2743579711e-06    1.0044005022e-22    3.3956822989e-06    8.7151973724e-23    1.7011798902e-06    1.4849757600e-23
